Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Costa Rica,5180836,05/04/22,841343,16.24
Costa Rica,5180836,06/04/22,841343,16.24
Costa Rica,5180836,07/04/22,841343,16.24
Costa Rica,5180836,08/04/22,841343,16.24
Costa Rica,5180836,09/04/22,841343,16.24
Costa Rica,5180836,10/04/22,841343,16.24
Costa Rica,5180836,11/04/22,841343,16.24
Bulgaria,6781955,05/03/22,1100811,16.23
Brazil,215313504,16/11/22,34938073,16.23
Croatia,4030361,12/12/21,654202,16.23
Dominica,72758,28/03/22,11805,16.23
Georgia,3744385,27/09/21,607155,16.22
Gibraltar,32677,24/08/21,5299,16.22
Brazil,215313504,11/11/22,34908198,16.21
Brazil,215313504,12/11/22,34908198,16.21
Brazil,215313504,13/11/22,34908198,16.21
Brazil,215313504,14/11/22,34908198,16.21
Brazil,215313504,15/11/22,34908198,16.21
Bulgaria,6781955,04/03/22,1099423,16.21
Andorra,79843,22/04/21,12942,16.21
Anguilla,15877,07/03/22,2574,16.21
Anguilla,15877,08/03/22,2574,16.21
Anguilla,15877,09/03/22,2574,16.21
Anguilla,15877,10/03/22,2574,16.21
Anguilla,15877,11/03/22,2574,16.21
Anguilla,15877,12/03/22,2574,16.21
Anguilla,15877,13/03/22,2574,16.21
European Union,450146793,19/01/22,72965591,16.21
Dominica,72758,24/03/22,11787,16.2
Dominica,72758,25/03/22,11787,16.2
Dominica,72758,26/03/22,11787,16.2
Dominica,72758,27/03/22,11787,16.2
Cyprus,896007,19/12/21,145161,16.2
Czechia,10493990,10/10/21,1699743,16.2
Czechia,10493990,11/10/21,1700078,16.2
Costa Rica,5180836,01/04/22,839368,16.2
Costa Rica,5180836,02/04/22,839368,16.2
Costa Rica,5180836,03/04/22,839368,16.2
Costa Rica,5180836,04/04/22,839368,16.2
Brazil,215313504,10/11/22,34889576,16.2
Georgia,3744385,26/09/21,606492,16.2
Gibraltar,32677,23/08/21,5290,16.19
Brazil,215313504,04/11/22,34849063,16.19
Brazil,215313504,05/11/22,34849063,16.19
Brazil,215313504,06/11/22,34849063,16.19
Brazil,215313504,07/11/22,34855492,16.19
Brazil,215313504,08/11/22,34855492,16.19
Brazil,215313504,09/11/22,34855492,16.19
Costa Rica,5180836,31/03/22,838537,16.19
Czechia,10493990,09/10/21,1699074,16.19
Dominica,72758,22/03/22,11777,16.19
Dominica,72758,23/03/22,11777,16.19
Czechia,10493990,08/10/21,1698061,16.18
Estonia,1326064,17/11/21,214496,16.18
Bulgaria,6781955,03/03/22,1097298,16.18
Brazil,215313504,31/10/22,34828749,16.18
Brazil,215313504,01/11/22,34837035,16.18
Brazil,215313504,02/11/22,34837035,16.18
Brazil,215313504,03/11/22,34846308,16.18
Gibraltar,32677,22/08/21,5287,16.18
Andorra,79843,21/04/21,12917,16.18
Bahrain,1472237,30/05/21,238156,16.18
Brazil,215313504,26/10/22,34807075,16.17
Brazil,215313504,27/10/22,34815258,16.17
Brazil,215313504,28/10/22,34815258,16.17
Brazil,215313504,29/10/22,34815258,16.17
Brazil,215313504,30/10/22,34815258,16.17
Costa Rica,5180836,30/03/22,837828,16.17
Croatia,4030361,11/12/21,651863,16.17
Czechia,10493990,07/10/21,1697064,16.17
France,67813000,05/01/22,10967038,16.17
French Polynesia,306292,03/02/22,49521,16.17
French Polynesia,306292,04/02/22,49521,16.17
French Polynesia,306292,05/02/22,49521,16.17
French Polynesia,306292,06/02/22,49521,16.17
French Polynesia,306292,07/02/22,49521,16.17
Georgia,3744385,25/09/21,605360,16.17
Greece,10384972,17/01/22,1679705,16.17
Brazil,215313504,25/10/22,34799324,16.16
Chile,19603736,05/03/22,3168335,16.16
Bulgaria,6781955,02/03/22,1096194,16.16
Belize,405285,12/07/22,65508,16.16
Belize,405285,13/07/22,65508,16.16
Czechia,10493990,06/10/21,1696016,16.16
Cyprus,896007,18/12/21,144713,16.15
Czechia,10493990,05/10/21,1694910,16.15
Denmark,5882259,08/01/22,950237,16.15
Faeroe Islands,53117,12/01/22,8579,16.15
Brazil,215313504,19/10/22,34771320,16.15
Brazil,215313504,20/10/22,34771320,16.15
Brazil,215313504,21/10/22,34780462,16.15
Brazil,215313504,22/10/22,34780462,16.15
Brazil,215313504,23/10/22,34780462,16.15
Brazil,215313504,24/10/22,34783786,16.15
Gibraltar,32677,21/08/21,5278,16.15
High income,1250514600,31/01/22,201948388,16.15
Australia,26177410,25/03/22,4228461,16.15
Brazil,215313504,14/10/22,34746462,16.14
Brazil,215313504,15/10/22,34746462,16.14
Brazil,215313504,16/10/22,34746462,16.14
Brazil,215313504,17/10/22,34746462,16.14
Brazil,215313504,18/10/22,34746462,16.14
Curacao,191173,12/01/22,30864,16.14
Curacao,191173,13/01/22,30864,16.14
Czechia,10493990,02/10/21,1693234,16.14
Czechia,10493990,03/10/21,1693790,16.14
Czechia,10493990,04/10/21,1694107,16.14
Dominica,72758,21/03/22,11745,16.14
Czechia,10493990,01/10/21,1692412,16.13
Brazil,215313504,10/10/22,34724189,16.13
Brazil,215313504,11/10/22,34731539,16.13
Brazil,215313504,12/10/22,34731539,16.13
Brazil,215313504,13/10/22,34739865,16.13
Bulgaria,6781955,01/03/22,1093920,16.13
Austria,8939617,17/01/22,1442182,16.13
Belgium,11655923,07/12/21,1879784,16.13
Andorra,79843,20/04/21,12874,16.12
Aruba,106459,23/12/21,17165,16.12
Brazil,215313504,05/10/22,34699017,16.12
Brazil,215313504,06/10/22,34707233,16.12
Brazil,215313504,07/10/22,34707233,16.12
Brazil,215313504,08/10/22,34707233,16.12
Brazil,215313504,09/10/22,34707233,16.12
Czechia,10493990,30/09/21,1691489,16.12
Georgia,3744385,24/09/21,603763,16.12
Gibraltar,32677,20/08/21,5269,16.12
Brazil,215313504,03/10/22,34684529,16.11
Brazil,215313504,04/10/22,34684529,16.11
Costa Rica,5180836,25/03/22,834726,16.11
Costa Rica,5180836,26/03/22,834726,16.11
Costa Rica,5180836,27/03/22,834726,16.11
Costa Rica,5180836,28/03/22,834726,16.11
Costa Rica,5180836,29/03/22,834726,16.11
Czechia,10493990,28/09/21,1690288,16.11
Czechia,10493990,29/09/21,1690758,16.11
Dominica,72758,19/03/22,11724,16.11
Dominica,72758,20/03/22,11724,16.11
Czechia,10493990,26/09/21,1689364,16.1
Czechia,10493990,27/09/21,1689620,16.1
Europe,744807803,26/01/22,119921585,16.1
Estonia,1326064,16/11/21,213474,16.1
Gibraltar,32677,19/08/21,5261,16.1
Costa Rica,5180836,24/03/22,833909,16.1
Brazil,215313504,30/09/22,34672524,16.1
Brazil,215313504,01/10/22,34672524,16.1
Brazil,215313504,02/10/22,34672524,16.1
Brazil,215313504,26/09/22,34638288,16.09
Brazil,215313504,27/09/22,34638288,16.09
Brazil,215313504,28/09/22,34654190,16.09
Brazil,215313504,29/09/22,34654190,16.09
Bulgaria,6781955,28/02/22,1091279,16.09
Cyprus,896007,17/12/21,144205,16.09
Czechia,10493990,23/09/21,1687973,16.09
Czechia,10493990,24/09/21,1688457,16.09
Czechia,10493990,25/09/21,1688953,16.09
Anguilla,15877,28/02/22,2555,16.09
Anguilla,15877,01/03/22,2555,16.09
Anguilla,15877,02/03/22,2555,16.09
Anguilla,15877,03/03/22,2555,16.09
Anguilla,15877,04/03/22,2555,16.09
Anguilla,15877,05/03/22,2555,16.09
Anguilla,15877,06/03/22,2555,16.09
Argentina,45510324,18/01/22,7318305,16.08
Czechia,10493990,22/09/21,1687448,16.08
Brazil,215313504,22/09/22,34616655,16.08
Brazil,215313504,23/09/22,34624427,16.08
Brazil,215313504,24/09/22,34624427,16.08
Brazil,215313504,25/09/22,34624427,16.08
Croatia,4030361,10/12/21,648003,16.08
Costa Rica,5180836,23/03/22,832966,16.08
Georgia,3744385,23/09/21,602065,16.08
Czechia,10493990,18/09/21,1685878,16.07
Czechia,10493990,19/09/21,1686182,16.07
Czechia,10493990,20/09/21,1686364,16.07
Czechia,10493990,21/09/21,1686851,16.07
Brazil,215313504,19/09/22,34592163,16.07
Brazil,215313504,20/09/22,34592027,16.07
Brazil,215313504,21/09/22,34592027,16.07
Brazil,215313504,15/09/22,34568833,16.06
Brazil,215313504,16/09/22,34568833,16.06
Brazil,215313504,17/09/22,34568833,16.06
Brazil,215313504,18/09/22,34568833,16.06
Costa Rica,5180836,22/03/22,832054,16.06
Chile,19603736,04/03/22,3147434,16.06
Gibraltar,32677,18/08/21,5248,16.06
Czechia,10493990,16/09/21,1684881,16.06
Czechia,10493990,17/09/21,1685435,16.06
Finland,5540745,01/04/22,889626,16.06
Finland,5540745,02/04/22,889626,16.06
Finland,5540745,03/04/22,889626,16.06
Czechia,10493990,14/09/21,1683802,16.05
Czechia,10493990,15/09/21,1684357,16.05
Brazil,215313504,14/09/22,34558902,16.05
Bulgaria,6781955,27/02/22,1088520,16.05
Barbados,281646,01/02/22,45216,16.05
Armenia,2780472,12/12/22,445881,16.04
Armenia,2780472,13/12/22,445881,16.04
Armenia,2780472,14/12/22,445881,16.04
Armenia,2780472,15/12/22,445881,16.04
Armenia,2780472,16/12/22,445881,16.04
Armenia,2780472,17/12/22,445881,16.04
Armenia,2780472,18/12/22,445881,16.04
Armenia,2780472,19/12/22,445881,16.04
Armenia,2780472,20/12/22,445881,16.04
Armenia,2780472,21/12/22,445881,16.04
Armenia,2780472,22/12/22,445881,16.04
Armenia,2780472,23/12/22,445881,16.04
Armenia,2780472,24/12/22,445881,16.04
Armenia,2780472,25/12/22,445881,16.04
Armenia,2780472,26/12/22,445976,16.04
Armenia,2780472,27/12/22,445976,16.04
Armenia,2780472,28/12/22,445976,16.04
Armenia,2780472,29/12/22,445976,16.04
Armenia,2780472,30/12/22,445976,16.04
Armenia,2780472,31/12/22,445976,16.04
Armenia,2780472,01/01/23,445976,16.04
Armenia,2780472,02/01/23,445976,16.04
Armenia,2780472,03/01/23,445976,16.04
Armenia,2780472,04/01/23,445976,16.04
Armenia,2780472,05/01/23,445976,16.04
Armenia,2780472,06/01/23,445976,16.04
Armenia,2780472,07/01/23,445976,16.04
Armenia,2780472,08/01/23,445976,16.04
Armenia,2780472,09/01/23,445976,16.04
Armenia,2780472,10/01/23,445976,16.04
Armenia,2780472,11/01/23,445976,16.04
Armenia,2780472,12/01/23,445976,16.04
Armenia,2780472,13/01/23,445976,16.04
Armenia,2780472,14/01/23,445976,16.04
Andorra,79843,18/04/21,12805,16.04
Andorra,79843,19/04/21,12805,16.04
Bulgaria,6781955,26/02/22,1087796,16.04
Brazil,215313504,12/09/22,34533957,16.04
Brazil,215313504,13/09/22,34544377,16.04
Costa Rica,5180836,21/03/22,831152,16.04
Czechia,10493990,11/09/21,1682926,16.04
Czechia,10493990,12/09/21,1683179,16.04
Czechia,10493990,13/09/21,1683315,16.04
Dominica,72758,18/03/22,11674,16.04
Czechia,10493990,08/09/21,1681681,16.03
Czechia,10493990,09/09/21,1682054,16.03
Czechia,10493990,10/09/21,1682475,16.03
Estonia,1326064,15/11/21,212607,16.03
Brazil,215313504,09/09/22,34516739,16.03
Brazil,215313504,10/09/22,34516739,16.03
Brazil,215313504,11/09/22,34516739,16.03
Belgium,11655923,06/12/21,1868906,16.03
Belize,405285,07/07/22,64948,16.03
Belize,405285,08/07/22,64948,16.03
Belize,405285,09/07/22,64948,16.03
Belize,405285,10/07/22,64948,16.03
Belize,405285,11/07/22,64948,16.03
Armenia,2780472,21/11/22,445631,16.03
Armenia,2780472,22/11/22,445631,16.03
Armenia,2780472,23/11/22,445631,16.03
Armenia,2780472,24/11/22,445631,16.03
Armenia,2780472,25/11/22,445631,16.03
Armenia,2780472,26/11/22,445631,16.03
Armenia,2780472,27/11/22,445631,16.03
Armenia,2780472,28/11/22,445737,16.03
Armenia,2780472,29/11/22,445737,16.03
Armenia,2780472,30/11/22,445737,16.03
Armenia,2780472,01/12/22,445737,16.03
Armenia,2780472,02/12/22,445737,16.03
Armenia,2780472,03/12/22,445737,16.03
Armenia,2780472,04/12/22,445737,16.03
Armenia,2780472,05/12/22,445828,16.03
Armenia,2780472,06/12/22,445828,16.03
Armenia,2780472,07/12/22,445828,16.03
Armenia,2780472,08/12/22,445828,16.03
Armenia,2780472,09/12/22,445828,16.03
Armenia,2780472,10/12/22,445828,16.03
Armenia,2780472,11/12/22,445828,16.03
Georgia,3744385,22/09/21,600412,16.03
Gibraltar,32677,17/08/21,5235,16.02
Bulgaria,6781955,25/02/22,1086328,16.02
Cyprus,896007,16/12/21,143510,16.02
Czechia,10493990,06/09/21,1680697,16.02
Czechia,10493990,07/09/21,1681091,16.02
Armenia,2780472,07/11/22,445397,16.02
Armenia,2780472,08/11/22,445397,16.02
Armenia,2780472,09/11/22,445397,16.02
Armenia,2780472,10/11/22,445397,16.02
Armenia,2780472,11/11/22,445397,16.02
Armenia,2780472,12/11/22,445397,16.02
Armenia,2780472,13/11/22,445397,16.02
Armenia,2780472,14/11/22,445513,16.02
Armenia,2780472,15/11/22,445513,16.02
Armenia,2780472,16/11/22,445513,16.02
Armenia,2780472,17/11/22,445513,16.02
Armenia,2780472,18/11/22,445513,16.02
Armenia,2780472,19/11/22,445513,16.02
Armenia,2780472,20/11/22,445513,16.02
Armenia,2780472,24/10/22,445100,16.01
Armenia,2780472,25/10/22,445100,16.01
Armenia,2780472,26/10/22,445100,16.01
Armenia,2780472,27/10/22,445100,16.01
Armenia,2780472,28/10/22,445100,16.01
Armenia,2780472,29/10/22,445100,16.01
Armenia,2780472,30/10/22,445100,16.01
Armenia,2780472,31/10/22,445242,16.01
Armenia,2780472,01/11/22,445242,16.01
Armenia,2780472,02/11/22,445242,16.01
Armenia,2780472,03/11/22,445242,16.01
Armenia,2780472,04/11/22,445242,16.01
Armenia,2780472,05/11/22,445242,16.01
Armenia,2780472,06/11/22,445242,16.01
Aruba,106459,22/12/21,17041,16.01
Bahrain,1472237,29/05/21,235698,16.01
Brazil,215313504,05/09/22,34477539,16.01
Brazil,215313504,06/09/22,34477539,16.01
Brazil,215313504,07/09/22,34477539,16.01
Brazil,215313504,08/09/22,34477539,16.01
Costa Rica,5180836,18/03/22,829400,16.01
Costa Rica,5180836,19/03/22,829400,16.01
Costa Rica,5180836,20/03/22,829400,16.01
Czechia,10493990,02/09/21,1679738,16.01
Czechia,10493990,03/09/21,1680046,16.01
Czechia,10493990,04/09/21,1680354,16.01
Czechia,10493990,05/09/21,1680559,16.01
Czechia,10493990,27/08/21,1678544,16
Czechia,10493990,28/08/21,1678731,16
Czechia,10493990,29/08/21,1678862,16
Czechia,10493990,30/08/21,1678944,16
Czechia,10493990,31/08/21,1679189,16
Czechia,10493990,01/09/21,1679476,16
Dominica,72758,16/03/22,11643,16
Dominica,72758,17/03/22,11643,16
Andorra,79843,17/04/21,12771,16
Armenia,2780472,17/10/22,444869,16
Armenia,2780472,18/10/22,444869,16
Armenia,2780472,19/10/22,444869,16
Armenia,2780472,20/10/22,444869,16
Armenia,2780472,21/10/22,444869,16
Armenia,2780472,22/10/22,444869,16
Armenia,2780472,23/10/22,444869,16
Brazil,215313504,02/09/22,34456145,16
Brazil,215313504,03/09/22,34456145,16
Brazil,215313504,04/09/22,34456145,16
Brazil,215313504,31/08/22,34429853,15.99
Brazil,215313504,01/09/22,34429853,15.99
Costa Rica,5180836,17/03/22,828442,15.99
Czechia,10493990,22/08/21,1677512,15.99
Czechia,10493990,23/08/21,1677619,15.99
Czechia,10493990,24/08/21,1677829,15.99
Czechia,10493990,25/08/21,1678083,15.99
Czechia,10493990,26/08/21,1678331,15.99
Estonia,1326064,14/11/21,212096,15.99
Greece,10384972,16/01/22,1660871,15.99
Armenia,2780472,10/10/22,444482,15.99
Armenia,2780472,11/10/22,444482,15.99
Armenia,2780472,12/10/22,444482,15.99
Armenia,2780472,13/10/22,444482,15.99
Armenia,2780472,14/10/22,444482,15.99
Armenia,2780472,15/10/22,444482,15.99
Armenia,2780472,16/10/22,444482,15.99
Belize,405285,06/07/22,64787,15.99
Bermuda,64207,24/01/22,10262,15.98
Bermuda,64207,25/01/22,10262,15.98
Bermuda,64207,26/01/22,10262,15.98
Czechia,10493990,17/08/21,1676518,15.98
Czechia,10493990,18/08/21,1676817,15.98
Czechia,10493990,19/08/21,1677029,15.98
Czechia,10493990,20/08/21,1677204,15.98
Czechia,10493990,21/08/21,1677378,15.98
Bulgaria,6781955,24/02/22,1083425,15.98
Brazil,215313504,29/08/22,34397205,15.98
Brazil,215313504,30/08/22,34414011,15.98
Croatia,4030361,09/12/21,644206,15.98
Georgia,3744385,21/09/21,598396,15.98
Gibraltar,32677,16/08/21,5220,15.97
Czechia,10493990,11/08/21,1675450,15.97
Czechia,10493990,12/08/21,1675675,15.97
Czechia,10493990,13/08/21,1675868,15.97
Czechia,10493990,14/08/21,1676080,15.97
Czechia,10493990,15/08/21,1676222,15.97
Czechia,10493990,16/08/21,1676297,15.97
Australia,26177410,24/03/22,4180473,15.97
Austria,8939617,16/01/22,1427326,15.97
Costa Rica,5180836,16/03/22,827346,15.97
Brazil,215313504,26/08/22,34368909,15.96
Brazil,215313504,27/08/22,34368909,15.96
Brazil,215313504,28/08/22,34368909,15.96
Brunei,449002,02/03/22,71649,15.96
Czechia,10493990,05/08/21,1674410,15.96
Czechia,10493990,06/08/21,1674577,15.96
Czechia,10493990,07/08/21,1674726,15.96
Czechia,10493990,08/08/21,1674906,15.96
Czechia,10493990,09/08/21,1675010,15.96
Czechia,10493990,10/08/21,1675179,15.96
Greenland,56494,19/01/22,9014,15.96
Armenia,2780472,03/10/22,443785,15.96
Armenia,2780472,04/10/22,443785,15.96
Armenia,2780472,05/10/22,443785,15.96
Armenia,2780472,06/10/22,443785,15.96
Armenia,2780472,07/10/22,443785,15.96
Armenia,2780472,08/10/22,443785,15.96
Armenia,2780472,09/10/22,443785,15.96
Cyprus,896007,15/12/21,142878,15.95
Czechia,10493990,30/07/21,1673429,15.95
Czechia,10493990,31/07/21,1673576,15.95
Czechia,10493990,01/08/21,1673694,15.95
Czechia,10493990,02/08/21,1673769,15.95
Czechia,10493990,03/08/21,1673926,15.95
Czechia,10493990,04/08/21,1674183,15.95
Estonia,1326064,13/11/21,211535,15.95
Finland,5540745,31/03/22,883676,15.95
Brazil,215313504,25/08/22,34350639,15.95
Costa Rica,5180836,15/03/22,826251,15.95
Gibraltar,32677,15/08/21,5212,15.95
Czechia,10493990,24/07/21,1672340,15.94
Czechia,10493990,25/07/21,1672409,15.94
Czechia,10493990,26/07/21,1672547,15.94
Czechia,10493990,27/07/21,1672764,15.94
Czechia,10493990,28/07/21,1673017,15.94
Czechia,10493990,29/07/21,1673219,15.94
Denmark,5882259,07/01/22,937649,15.94
Cook Islands,17032,05/04/22,2715,15.94
Brazil,215313504,24/08/22,34329600,15.94
Chile,19603736,03/03/22,3122802,15.93
Costa Rica,5180836,14/03/22,825158,15.93
Bulgaria,6781955,23/02/22,1080571,15.93
Gibraltar,32677,14/08/21,5205,15.93
Armenia,2780472,26/09/22,442875,15.93
Armenia,2780472,27/09/22,442875,15.93
Armenia,2780472,28/09/22,442875,15.93
Armenia,2780472,29/09/22,442875,15.93
Armenia,2780472,30/09/22,442875,15.93
Armenia,2780472,01/10/22,442875,15.93
Armenia,2780472,02/10/22,442875,15.93
Belize,405285,05/07/22,64581,15.93
Czechia,10493990,20/07/21,1671372,15.93
Czechia,10493990,21/07/21,1671685,15.93
Czechia,10493990,22/07/21,1671933,15.93
Czechia,10493990,23/07/21,1672140,15.93
Czechia,10493990,15/07/21,1670348,15.92
Czechia,10493990,16/07/21,1670583,15.92
Czechia,10493990,17/07/21,1670823,15.92
Czechia,10493990,18/07/21,1671027,15.92
Czechia,10493990,19/07/21,1671145,15.92
Georgia,3744385,20/09/21,595926,15.92
Brazil,215313504,22/08/22,34284864,15.92
Brazil,215313504,23/08/22,34284864,15.92
Andorra,79843,16/04/21,12712,15.92
Anguilla,15877,23/02/22,2528,15.92
Anguilla,15877,24/02/22,2528,15.92
Anguilla,15877,25/02/22,2528,15.92
Anguilla,15877,26/02/22,2528,15.92
Anguilla,15877,27/02/22,2528,15.92
High income,1250514600,30/01/22,198975553,15.91
Czechia,10493990,10/07/21,1669182,15.91
Czechia,10493990,11/07/21,1669351,15.91
Czechia,10493990,12/07/21,1669496,15.91
Czechia,10493990,13/07/21,1669745,15.91
Czechia,10493990,14/07/21,1670073,15.91
European Union,450146793,18/01/22,71619164,15.91
French Polynesia,306292,02/02/22,48731,15.91
Brazil,215313504,19/08/22,34264237,15.91
Brazil,215313504,20/08/22,34264237,15.91
Brazil,215313504,21/08/22,34264237,15.91
Brazil,215313504,18/08/22,34245374,15.9
Georgia,3744385,19/09/21,595264,15.9
Germany,83369840,18/02/22,13255989,15.9
Germany,83369840,19/02/22,13255989,15.9
Germany,83369840,20/02/22,13255989,15.9
Gibraltar,32677,13/08/21,5196,15.9
Czechia,10493990,05/07/21,1668040,15.9
Czechia,10493990,06/07/21,1668170,15.9
Czechia,10493990,07/07/21,1668277,15.9
Czechia,10493990,08/07/21,1668619,15.9
Czechia,10493990,09/07/21,1668891,15.9
Czechia,10493990,29/06/21,1667115,15.89
Czechia,10493990,30/06/21,1667287,15.89
Czechia,10493990,01/07/21,1667435,15.89
Czechia,10493990,02/07/21,1667608,15.89
Czechia,10493990,03/07/21,1667796,15.89
Czechia,10493990,04/07/21,1667935,15.89
Brazil,215313504,17/08/22,34223207,15.89
Aruba,106459,21/12/21,16920,15.89
Greece,10384972,15/01/22,1650088,15.89
Brazil,215313504,16/08/22,34201280,15.88
Bulgaria,6781955,22/02/22,1077160,15.88
Costa Rica,5180836,11/03/22,822935,15.88
Costa Rica,5180836,12/03/22,822935,15.88
Costa Rica,5180836,13/03/22,822935,15.88
Czechia,10493990,19/06/21,1665961,15.88
Czechia,10493990,20/06/21,1666025,15.88
Czechia,10493990,21/06/21,1666082,15.88
Czechia,10493990,22/06/21,1666192,15.88
Czechia,10493990,23/06/21,1666325,15.88
Czechia,10493990,24/06/21,1666521,15.88
Czechia,10493990,25/06/21,1666686,15.88
Czechia,10493990,26/06/21,1666821,15.88
Czechia,10493990,27/06/21,1666890,15.88
Czechia,10493990,28/06/21,1666947,15.88
Estonia,1326064,12/11/21,210542,15.88
Armenia,2780472,19/09/22,441444,15.88
Armenia,2780472,20/09/22,441444,15.88
Armenia,2780472,21/09/22,441444,15.88
Armenia,2780472,22/09/22,441444,15.88
Armenia,2780472,23/09/22,441444,15.88
Armenia,2780472,24/09/22,441444,15.88
Armenia,2780472,25/09/22,441444,15.88
Bonaire Sint Eustatius and Saba,27052,07/01/22,4296,15.88
Belize,405285,04/07/22,64371,15.88
Brazil,215313504,15/08/22,34178240,15.87
Croatia,4030361,08/12/21,639778,15.87
Gibraltar,32677,12/08/21,5187,15.87
